id,question
43503,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：算了]，回答T。如果不包含，回答F。

1. 他算了算账目，发现有一笔钱对不上。 
2. 这个问题太复杂了，我算了半天也没弄明白。 
3. 她算了算时间，发现已经来不及赶火车了。 
4. 他算了算成本，觉得这个项目不划算。 
5. 我算了算路程，发现步行需要一个小时。 
6. 他算了算人数，发现还差两个人才能开始活动。 
7. 她算了算工资，发现这个月的收入比上个月少。 
8. 他算了算年龄，发现自己已经三十岁了。 
9. 我算了算开销，发现这个月的预算超支了。 
10. 他算了算距离，发现从这里到目的地有十公里。


请使用T或F回答，不需要解释"
43504,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定格式：A一+量词，B一+量词]，回答T。如果不包含，回答F。

1. 他买了一本书。 
2. 她喝了一杯水。 
3. 我收到了一封信。 
4. 他画了一幅画。 
5. 她唱了一首歌。 
6. 我写了一篇文章。 
7. 他种了一棵树。 
8. 她做了一顿饭。 
9. 我拍了一张照片。 
10. 他修了一辆车。 


请使用T或F回答，不需要解释"
43505,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定格式：东一A，西一A]，回答T。如果不包含，回答F。

1. 他在东一街的咖啡馆里等朋友。 
2. 西一区的图书馆藏书非常丰富。 
3. 东一小学的运动会将在下周举行。 
4. 她住在西一巷，离公司很近。 
5. 东一市场的蔬菜特别新鲜。 
6. 西一公园的樱花开了，吸引了很多游客。 
7. 东一中学的篮球队赢得了比赛。 
8. 西一广场上正在举办音乐节。 
9. 东一医院的医生非常专业。 
10. 西一书店里有很多经典文学作品。


请使用T或F回答，不需要解释"
43506,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定格式：为了……而……]，回答T。如果不包含，回答F。

1. 为了完成这项任务，他加班到深夜。 
2. 她努力学习是出于理想，而不是为了得到别人的认可。 
3. 为了保护环境，我们应该减少使用塑料制品。 
4. 他仅仅是喜欢旅行，而不是为了逃避现实。 
5. 为了提高效率，公司引入了新的管理系统。 
6. 她选择这份工作，而不是为了高薪。 
7. 为了孩子的未来，父母愿意付出一切。 
8. 他坚持锻炼是为了健康，而不是为了追求完美的身材。 
9. 为了实现梦想，他放弃了稳定的工作。 
10. 她喜欢读书，而不是为了应付考试。


请使用T或F回答，不需要解释"
43507,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[趋向补语5：表示状态意义(引申用法)：形容词+下来/下去]，回答T。如果不包含，回答F。

1.他从楼梯上慢慢下来，手里拿着一本书。 
2.她决定下去，不管遇到什么危险。 
3.他把箱子从车上搬下来，放在门口。 
4. 这个计划必须执行下去，不能半途而废。 
5. 只要能够执行下去，就一定有成果。 
6. 他们决定把会议继续下去，直到解决问题为止。 
7. 通过把这一系列的政策执行下来，我们已经取得了阶段性成果。 
8. 他决定把这本书读下去，直到最后一页。 
9. 他从山上走下来，手里拿着一根登山杖。 
10. 她决定把这件事做下去，不管别人怎么说。 


请使用T或F回答，不需要解释"
43508,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[趋向补语5：表示状态意义(引申用法)：动词+起来]，回答T。如果不包含，回答F。

1. 他起来得很早，准备去晨跑。 
2. 这个项目起来得很顺利，大家都很满意。 
3. 她起来得很晚，错过了早餐。 
4. 这个项目起来得很突然，大家都没准备好。 
5. 他起来得很慢，似乎还没睡醒。 
6. 这个活动起来得很热闹，吸引了很多人。 
7. 她起来得很匆忙，连外套都没穿。 
8. 这个会议起来得很正式，大家都穿得很得体。 
9. 他起来得很轻松，似乎没什么压力。 
10. 这个比赛起来得很激烈，双方都不肯让步。 


请使用T或F回答，不需要解释"
43509,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[“把”字句4：表致使：主语+把+宾语(施事)+动词+其他成分]，回答T。如果不包含，回答F。

1. 他把书放在桌子上。 
2. 她把钥匙忘在家里了。 
3. 我把这件事告诉了他。 
4. 他把手机调成了静音。 
5. 她把花插在花瓶里。 
6. 我把作业交给了老师。 
7. 他把车停在路边。 
8. 她把衣服叠得整整齐齐。 
9. 我把礼物包装得很漂亮。 
10. 他把照片贴在了墙上。 


请使用T或F回答，不需要解释"
43510,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[并列复句：一时……一时……]，回答T。如果不包含，回答F。

1. 时间不等人，我们必须抓紧每一分每一秒。 
2. 他一时兴起，决定去海边散步。 
3. 这本书的内容非常有趣，读起来让人一时忘记了时间。 
4. 她时常用微笑来掩饰内心的不安。 
5. 一时之间，大家都被他的演讲深深吸引。 
6. 他时而在书房里看书，时而在花园里散步。 
7. 一时疏忽，他错过了重要的会议。 
8. 她时常提醒自己要保持冷静和理智。 
9. 一时冲动，他做出了让自己后悔的决定。 
10. 他时常用音乐来放松自己的心情。 


请使用T或F回答，不需要解释"
43511,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[承接复句：………便………]，回答T。如果不包含，回答F。

1. 由于天气突然变冷，便有很多人感冒了。
2. 既然大家都同意这个方案，便可以开始实施了。
3. 鉴于他的出色表现，公司便给他颁发了奖励。
4. 如果明天下雨，便取消户外的活动。
5. 要是他不按时完成任务，便会受到批评。
6. 倘若你不遵守规则，便会被禁止入场。
7. 假如这次实验失败了，便需要重新设计方案。
8. 一旦发生紧急情况，便启动应急预案。
9. 倘若你生活在英国，便会明白我的意思。 
10. 他正好要去市区，于是便让我搭了个便车。

请使用T或F回答，不需要解释"
43512,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[紧缩复句：不……不………]，回答T。如果不包含，回答F。

1. 不知不觉中，他已经完成了任务。 
2. 她不假思索地回答了老师的问题。 
3. 这个决定不容置疑，大家都很支持。 
4. 他不声不响地离开了会议室。 
5. 这个计划不切实际，需要重新修改。 
6. 她不慌不忙地处理了突发情况。 
7. 这个结果不出所料，大家早有准备。 
8. 他不厌其烦地解释了每一个细节。 
9. 这个提议不合时宜，暂时被搁置了。 
10. 她不卑不亢地表达了自己的观点。 


请使用T或F回答，不需要解释"
43513,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[用“非……不可”表示强调]，回答T。如果不包含，回答F。

1. 非常时期，大家都要保持冷静。 
2. 这个问题不可忽视，必须尽快解决。 
3. 他的态度非常友好，让人感到温暖。 
4. 这个决定不可更改，已经板上钉钉。 
5. 她的表现非常出色，赢得了大家的赞赏。 
6. 这种错误不可原谅，必须严肃处理。 
7. 他的建议非常有价值，值得我们认真考虑。 
8. 这个任务不可拖延，必须马上完成。 
9. 他的行为非常得体，赢得了大家的尊重。 
10. 这个结果不可逆转，我们只能接受现实。 


请使用T或F回答，不需要解释"
43514,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：X就X吧]，回答T。如果不包含，回答F。

1. 他就是那个我们一直在找的人。 
2. 你吧，总是喜欢把事情想得太复杂。 
3. 她就在图书馆里，你可以去找她。 
4. 这个问题吧，其实并不难解决。 
5. 他就是昨天在会议上发言的那个人。 
6. 你吧，总是喜欢把事情拖到最后。 
7. 他就是那个在比赛中获得冠军的选手。 
8. 这个问题吧，其实有很多种解决方法。 
9. 她就是那个在舞台上表演的演员。 
10. 你吧，总是喜欢把事情想得太复杂。


请使用T或F回答，不需要解释"
43515,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：X是X]，回答T。如果不包含，回答F。

1. 是不是参加明天的会议，他还没有决定。 
2. 古代是古代，现代是现代，不能混为一谈。 
3. 医生是医生，护士是护士，职责分工需要明确。 
4. 厨师是厨师，面点师是面点师，擅长领域存在差异。
5. 数学是数学，语文是语文，学习方法大不相同。
6. 钢笔是钢笔，铅笔是铅笔，书写特点有所区别。
7. 汽车是汽车，火车是火车，出行用途各有优势。
8. 踏实点，别异想天开，大师是大师，你是你。 
9. 理论是理论，实践是实践。 
10. 计划是计划而已，不一定照搬执行。


请使用T或F回答，不需要解释"
43516,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：不X不……，一X……]，回答T。如果不包含，回答F。

1. 他毫不犹豫地接受了挑战。 
2. 这个问题不简单，需要仔细思考。 
3. 她不喜欢吃辣的食物。 
4. 不努力就不会有收获。 
5. 他不停地练习，终于掌握了技巧。 
6. 不经历风雨，怎能见彩虹？ 
7. 她不相信这个谣言。 
8. 不学习就会落后于时代。 
9. 他不得不承认自己的错误。 
10. 不认真对待工作，很难取得成功。


请使用T或F回答，不需要解释"
43517,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：好你个X]，回答T。如果不包含，回答F。

1. 好啊，说不定你能中个大奖。
2. 我好心提醒你，个人隐私要注意保护。 
3. 这好消息来得太突然，你的个人计划全被打乱了。 
4. 好多人都说，你个人的能力不能决定成败。 
5. 她好像对这件事很在意，个人情绪都写在脸上。 
6. 好久没见到你了，个人状态看起来不错。 
7. 他好不容易才完成你安排的任务，个人时间都花在这上面了。 
8. 好多问题需要解决，但你个人精力有限。 
9. 她好像对这个决定不满意，对你的个人意见很强烈。 
10. 好多人都支持你，因为你的个人魅力确实很强。


请使用T或F回答，不需要解释"
43518,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：动词+什么(就)是什么]，回答T。如果不包含，回答F。

1. 什么是人生的意义，每个人都有自己的答案。 
2. 就是这种坚持不懈的精神，让他最终取得了成功。 
3. 什么样的环境造就什么样的人，这是不变的真理。 
4. 就是在这个关键时刻，他做出了最正确的决定。 
5. 什么是真正的幸福，不同的人有不同的理解。 
6. 就是因为他的努力，团队才能顺利完成这个项目。 
7. 什么是艺术的真谛，这个问题一直困扰着许多艺术家。 
8. 就是在这样的困境中，他展现出了非凡的勇气。 
9. 什么是科学的本质，它是对未知的不断探索。 
10. 就是通过不断的实践，他逐渐掌握了这项技能。


请使用T或F回答，不需要解释"
43519,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：早(也)不X，晚(也)不X]，回答T。如果不包含，回答F。

1. 早知道他不会来，我就不提前准备了。 
2. 明晚不下雨的话，我们就能去公园散步了。 
3. 来得晚也不通知我，害得我错过了会议。 
4. 这么晚也不见他的踪影，大家都开始担心了。 
5. 早不学习，现在考试前才临时抱佛脚。 
6. 这么晚也不睡觉，第二天肯定会没精神。 
7. 早说也不听劝，现在后悔也来不及了。 
8. 这么晚也不回家，父母都急坏了。 
9. 起得早也不锻炼身体，就知道打游戏。 
10. 这么晚也不回复消息，让人等得心急如焚。 


请使用T或F回答，不需要解释"
43520,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：看/瞧把+宾语(施事)+X得]，回答T。如果不包含，回答F。

1. 他仔细看了看地图，确认了方向。 
2. 她瞧了一眼窗外，发现天已经黑了。 
3. 老师看了看学生的作业，满意地点了点头。 
4. 他瞧了瞧手表，发现时间已经不早了。 
5. 她看了看菜单，决定点一份意大利面。 
6. 他瞧了瞧镜子里的自己，整理了一下领带。 
7. 她看了看天气预报，决定带伞出门。 
8. 他瞧了瞧书架，找到了一本感兴趣的书。 
9. 她看了看手机，发现有一条未读消息。 
10. 他瞧了瞧路标，确认自己没有走错方向。


请使用T或F回答，不需要解释"
43521,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：放着X不Y]，回答T。如果不包含，回答F。

1. 书架上放着花瓶，你不要摇它。
2. 桌上放着胃药，你不舒服的话就吃两片。 
3. 冰箱里放着酸奶，你不要一次性喝太多。
4. 窗台上放着的多肉，你不要浇太多水。
5. 茶几上放着水果，你不要等它们放坏了才想起来吃。
6. 房间里放着古筝，你不要在没学过的情况下乱拨弄。
7. 书架上放着相册，不要让小孩乱动。
8. 厨房里放着刀具，你不要随便拿来玩耍。
9. 阳台上放着自行车，你不要让它一直淋着雨。
10. 衣柜里放着的衣服，你不穿的话就留给弟弟妹妹。


请使用T或F回答，不需要解释"
43522,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：X来X去，都是/就是………]，回答T。如果不包含，回答F。

1. 他每天来去匆匆，几乎没有时间休息。 
2. 这些书都是经典之作，值得一读。 
3. 他的成功就是坚持不懈的结果。 
4. 这条路的来去方向都有明确的标志。 
5. 这些水果都是新鲜的，可以放心购买。 
6. 她的笑容就是最美的风景。 
7. 飞机的往返时间已经确定，请提前做好准备。 
8. 这些画作都是艺术家的心血结晶。 
9. 他的回答就是最准确的答案。 
10. 这座城市的来去交通非常便利。

请使用T或F回答，不需要解释"
43523,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：X了就X了，(没)有……]，回答T。如果不包含，回答F。

1. 就算天气不好，我们也要按时出发。 
2. 了解情况后，他决定改变计划。 
3. 有什么困难，大家都会一起解决。 
4. 没什么特别的事情发生，一切都很平静。 
5. 就算他不来，我们也能完成任务。 
6. 了解真相后，她感到非常震惊。 
7. 有什么需要帮忙的，随时告诉我。 
8. 没什么大不了的，别太在意。 
9. 就算失败了，我们也要继续努力。 
10. 了解规则后，他很快就适应了比赛。


请使用T或F回答，不需要解释"
43524,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[能愿动词：需]，回答T。如果不包含，回答F。

1. 需求分析是项目管理的重要环节。 
2. 这个项目的需求文档已经完成了。 
3. 他正在研究市场需求的变化趋势。 
4. 这份报告详细列出了客户的需求清单。 
5. 产品的设计必须满足用户的需求。 
6. 他们正在讨论如何优化需求管理流程。 
7. 这个软件的开发是基于用户的需求调研。 
8. 我们需要一份详细的需求说明书。 
9. 这个项目的成功取决于对需求的准确把握。 
10. 他们正在分析客户的潜在需求。 


请使用T或F回答，不需要解释"
43525,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[指示代词：该]，回答T。如果不包含，回答F。

1.他犯了错误，该当受到惩罚。
2.这次会议该有更多的参与者才对。
3.这件事你该做，而不是推给别人。
4.你该去看看医生，身体要紧。
5.该说的话一定要说，不要藏在心里。
6.他努力工作，该得这份奖励。
7.他该来了，已经过了约定的时间。
8.时间不早了，你该走了。
9.这些知识你该学，对将来有帮助。
10.这些工具你该用，可以提高效率。

请使用T或F回答，不需要解释"
43526,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[程度副词：尽(jìn)]，回答T。如果不包含，回答F。

1. 他尽全力完成了这项任务，得到了大家的认可。 
2. 我们要尽一切努力保护环境，留给后代一个美好的家园。 
3. 她尽心尽力地照顾生病的母亲，直到她康复。 
4. 书多得读不尽。 
5. 他尽忠职守，从不懈怠，赢得了同事的尊敬。 
6. 孩子们在公园里尽情玩耍，笑声不断。 
7. 老师尽心尽力地教导学生，希望他们都能成才。 
8. 我们要尽一切可能地赶快解决问题，避免事态恶化。 
9. 他尽己所能帮助朋友，从不求回报。 
10. 在比赛中，他尽显实力，最终赢得了冠军。

请使用T或F回答，不需要解释"
43527,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[程度副词：蛮]，回答T。如果不包含，回答F。

1. 他蛮力过人，轻松举起了重物。 
2. 这个部落的蛮族文化非常独特。 
3. 她蛮不讲理，完全不听别人的解释。 
4. 蛮荒之地充满了未知的危险。 
5. 他的蛮横态度让所有人都感到不满。 
6. 蛮夷之地的风俗与我们大不相同。 
7. 他蛮干一通，结果把事情搞砸了。 
8. 蛮牛在田野里悠闲地吃草。 
9. 蛮族首领带领族人抵抗外敌。 
10. 他的蛮劲让他在比赛中占据了优势。


请使用T或F回答，不需要解释"
43528,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[程度副词：越发]，回答T。如果不包含，回答F。

1. 我越来越发现，学习一门新语言需要更多的耐心和坚持。 
2. 他越来越发现，工作中团队合作的重要性不可忽视。 
3. 我们越来越发现，健康的生活方式对身心都有很大益处。 
4. 她越来越发现，自己的兴趣其实在艺术而非科学。 
5. 大家越来越发现，环保问题需要我们每个人的努力。 
6. 我越来越发现，时间管理是提高效率的关键。 
7. 他越来越发现，与家人相处的时间是最珍贵的。 
8. 我们越来越发现，科技的发展正在改变我们的日常生活。 
9. 她越来越发现，阅读是丰富自己内心世界的最好方式。 
10. 我越来越发现，旅行不仅能开阔眼界，还能让人更加包容。

请使用T或F回答，不需要解释"
43529,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出对象)：就5]，回答T。如果不包含，回答F。

1. 如果明天不下雨，我就去公园散步。
2. 你有兴趣的话，我们就一起去看电影吧。
3. 只要你努力学习，就能取得好成绩。
4. 只要交通方便，你就来吗？
5. 如果你去上海，就能见到她。
6. 你不参加活动，就不会认识新朋友。
7. 他要是不来，我就自己去。
8. 他去的话，我就不去了。
9. 如果明天刮风，我就不去海边了。
10. 她就在教室里，你进去就能看到她。 


请使用T或F回答，不需要解释"
43530,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[连词(连接词或短语)：及]，回答T。如果不包含，回答F。

1. 及时赶到火车站，他松了一口气。 
2. 这本书的内容涉及多个学科领域。 
3. 他的表现及格，但还有提升空间。 
4. 这个项目的进展及至年底才能完成。 
5. 她的努力及得上任何一位优秀员工。 
6. 这个问题的解决及于所有人的利益。 
7. 他的观点及不上专家的深度。 
8. 这个计划及至实施阶段才遇到困难。 
9. 她的成就及得上历史上的伟大人物。 
10. 这个政策的影响及于整个社会。 


请使用T或F回答，不需要解释"
43531,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[结构助词：之]，回答T。如果不包含，回答F。

1. 之前，我们曾经讨论过这个问题。 
2. 他对这个项目之所以成功感到非常自豪。 
3. 这本书的之处在于它的独特视角。 
4. 这个计划的之一目标是提高效率。 
5. 他对这个问题的之见非常深刻。 
6. 这个城市的之美在于它的历史底蕴。 
7. 他对这个项目的之所以感兴趣是因为它的创新性。 
8. 这个问题的之关键在于如何平衡各方利益。 
9. 他对这个计划的之所以有信心是因为团队的支持。 
10. 这个项目的之一挑战是如何在有限的时间内完成。 


请使用T或F回答，不需要解释"
43532,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：爱A不A]，回答T。如果不包含，回答F。

1. 爱好音乐的他，每天都会练习钢琴。 
2. 她不喜欢早起，但为了工作不得不这样做。 
3. 他对这本书的爱护，让书看起来像新的一样。 
4. 这个决定不容易，但他还是坚持了下来。 
5. 她爱上了这座城市，决定在这里定居。 
6. 他不确定明天是否会下雨，但还是带了伞。 
7. 父母对孩子的爱是无条件的。 
8. 这个计划不完美，但已经是最好的选择了。 
9. 她爱吃甜食，但为了健康尽量少吃。 
10. 他不习惯早起，但为了晨跑努力调整作息。


请使用T或F回答，不需要解释"
43533,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：东A西B]，回答T。如果不包含，回答F。

1. 东京的樱花季节吸引了无数游客。 
2. 他喜欢在西餐厅享用晚餐。 
3. 她决定去东海岸度假。 
4. 这本书讲述了西方哲学的发展历程。 
5. 东风带来了春天的气息。 
6. 他在西班牙学习了一年。 
7. 东方艺术展在博物馆开幕。 
8. 她喜欢西瓜的清爽口感。 
9. 东南亚的旅游业发展迅速。 
10. 他在西部山区拍摄了一部纪录片。 


请使用T或F回答，不需要解释"
43534,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：非A非B]，回答T。如果不包含，回答F。

1. 他非常喜欢这本书，非读不可。 
2. 她非但没有生气，反而笑了。 
3. 这件事非他莫属，别人做不了。 
4. 他非要去旅行，谁也拦不住。 
5. 她非说这是真的，可没人相信。 
6. 他非要把事情做完才肯休息。 
7. 她非觉得这个方案有问题。 
8. 他非要在雨天出门，结果感冒了。 
9. 她非说这是她的错，其实不是。 
10. 他非要去尝试，尽管大家都反对。


请使用T或F回答，不需要解释"
43535,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：忽A忽B]，回答T。如果不包含，回答F。

1. 忽然间，天空下起了大雨。 
2. 他忽略了老师的提醒，结果考试没及格。 
3. 她的情绪飘忽不定，让人捉摸不透。 
4. 他忽然想起自己忘记带钥匙了。 
5. 风忽然变大，吹得树叶沙沙作响。 
6. 他忽略了细节，导致整个计划失败。 
7. 她的眼神忽然变得温柔起来。 
8. 他忽略了这个问题的重要性。 
9. 她的声音忽然提高了八度。 
10. 他忽然意识到自己走错了路。 


请使用T或F回答，不需要解释"
43536,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：时A时B]，回答T。如果不包含，回答F。

1. 时间不等人，我们要抓紧每一分每一秒。 
2. 他总是在关键时刻表现出色。 
3. 这本书讲述了不同时期的历史事件。 
4. 她喜欢在闲暇时间画画。 
5. 这个城市的交通高峰时段非常拥堵。 
6. 他在演讲时表现得非常自信。 
7. 我们需要在合适的时机提出建议。 
8. 这部电影的背景设定在战争时期。 
9. 他在工作时总是全神贯注。 
10. 这个节日是庆祝丰收时节的传统活动。


请使用T或F回答，不需要解释"
43537,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：别提了]，回答T。如果不包含，回答F。

1. 别再提醒我了，我已经知道该怎么做了。 
2. 他别出心裁地提出了一个全新的方案。 
3. 这件事别再说了，大家都已经忘记了。 
4. 她别有用心地提起了那件往事。 
5. 别人提出的建议，我们还是要认真考虑的。 
6. 他别无选择，只能提前结束会议。 
7. 别再讨论那些不开心的事情了，我们聊点别的吧。 
8. 她别具一格地提出了自己的看法。 
9. 别人提到的那个地方，我还没去过呢。 
10. 他别有深意地提起了那本书的内容。


请使用T或F回答，不需要解释"
43538,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：除此之外]，回答T。如果不包含，回答F。

1. 他除了学习之外，还喜欢打篮球。 
2. 除了这个方案，我们还有其他选择。 
3. 她除了唱歌之外，还会弹钢琴。 
4. 除了天气不好，其他一切都很顺利。 
5. 除了他，没有人知道这个秘密。 
6. 除了这本书，我还借了几本杂志。 
7. 除了周末，他每天都去健身房。 
8. 除了这个问题，其他都解决了。 
9. 除了他之外，大家都同意这个计划。 
10. 除了下雨，我们还可以去公园散步。 


请使用T或F回答，不需要解释"
43539,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：可不是]，回答T。如果不包含，回答F。

1. 可以的话，我们不是应该早点出发吗？ 
2. 他可能不是故意迟到的。 
3. 这个方案可行，不是所有人都同意。 
4. 可惜的是，他不是我们团队的成员。 
5. 这件事可以解释，不是你想的那样。 
6. 可能性很大，不是完全没有希望。 
7. 他可以帮忙，不是不愿意。 
8. 这个决定可能不是最好的选择。 
9. 可以理解，不是每个人都能接受。 
10. 他可能不是唯一的选择。


请使用T或F回答，不需要解释"
43540,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：没说的]，回答T。如果不包含，回答F。

1. 他没说的那些话，其实大家都心知肚明。 
2. 这本书里没说的细节，反而让人更加好奇。 
3. 她没说的原因，可能是因为不想伤害别人。 
4. 会议上没说的部分，会后私下讨论了很久。 
5. 他没说的计划，其实已经在悄悄进行了。 
6. 这份报告里没说的数据，需要进一步调查。 
7. 她没说的感受，全都写在了日记里。 
8. 他没说的秘密，最终还是被发现了。 
9. 这次旅行中没说的故事，才是最精彩的。 
10. 她没说的意见，其实对决策非常重要。


请使用T或F回答，不需要解释"
43541,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：由此可见]，回答T。如果不包含，回答F。

1. 由于天气原因，比赛被推迟了。 
2. 他此次的表现比上次好多了。 
3. 可以看出，他对这个问题非常重视。 
4. 见到老朋友，他非常高兴。 
5. 由他负责的项目进展顺利。 
6. 此事需要尽快解决，不能再拖延了。 
7. 可能是因为太累了，他今天状态不太好。 
8. 见证了历史性的一刻，大家都非常激动。 
9. 由于时间紧迫，我们只能简化流程。 
10. 此次会议的重点是讨论未来的发展方向。


请使用T或F回答，不需要解释"
43542,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：与此同时]，回答T。如果不包含，回答F。

1. 与此次博览会同时举行的还有市政府的新闻发布会。
2. 与此轮促销活动同时推出的还有新的会员优惠政策。
3. 与此批新产品发布同时进行的还有线上线下的宣传推广。
4. 与此场文艺演出同时开展的还有面向公众的艺术讲座。
5. 与此项科研项目同时推进的还有一系列相关的市场调研工作。
6. 与此项政策实施同时配套的还有相应的监管措施。
7. 与此轮城市建设规划同时开展的还有生态环境保护方案的制定。
8. 积极参与此项工作的同时，他还不忘帮助其他团队成员快速融入集体。
9. 同时，我们也认识到，与其争吵，不如同心协力找到解决办法。 
10. 他与她同吃同住，生活得很和谐。


请使用T或F回答，不需要解释"
43543,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：这样一来]，回答T。如果不包含，回答F。

1. 这样的设计，一来可以节省空间，二来还能提高效率。 
2. 这样的安排，一来能让大家放松，二来也能增进感情。 
3. 这样的计划，一来可以降低成本，二来还能缩短工期。 
4. 这样的做法，一来能减少浪费，二来还能保护环境。 
5. 这样的调整，一来能提高质量，二来还能加快进度。 
6. 这样的策略，一来能吸引客户，二来还能提升品牌。 
7. 这样的改变，一来能优化流程，二来还能提高效益。 
8. 这样的方案，一来能解决问题，二来还能预防风险。 
9. 这样的培训，一来能提升技能，二来还能增强信心。 
10. 这样的布局，一来能方便使用，二来还能美化环境。


请使用T或F回答，不需要解释"
43544,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：综上所述]，回答T。如果不包含，回答F。

1. 综合考虑后，他决定接受这份工作。 
2. 上述问题已经得到了妥善解决。 
3. 所有学生都按时提交了作业。 
4. 述职报告将在下周进行。 
5. 综合实力强的团队更容易取得成功。 
6. 上级领导对这次活动给予了高度评价。 
7. 所需材料已经准备齐全。 
8. 述说自己的经历时，他显得非常平静。 
9. 综合分析后，我们得出了这个结论。 
10. 上述建议已经被采纳并实施。


请使用T或F回答，不需要解释"
43545,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定格式：不知……好]，回答T。如果不包含，回答F。

1. 他不知疲倦地工作，直到深夜，需要好好休息。 
2. 这个问题好复杂，我一时不知如何回答。 
3. 她不知从哪儿找来了一本绝版书。 
4. 这个计划好得让人不知从何开始。 
5. 他不知为何突然笑了起来。 
6. 这道菜好辣，我不知能不能吃完。 
7. 她不知疲倦地练习，终于取得了好成绩。 
8. 这个决定好难，我不知该不该支持。 
9. 他不知从哪里学来了这么多知识。 
10. 这个提议好极了，我不知该怎么感谢你。


请使用T或F回答，不需要解释"
43546,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定格式：所谓……就是……]，回答T。如果不包含，回答F。

1. 他称这本书非常有趣，推荐大家阅读。
2. 就是在这种情况下，我们更要保持冷静。
3. 她称自己已经尽力了，结果如何并不重要。
4. 就是再困难，我们也不能放弃希望。
5. 他称这次旅行让他收获颇丰。
6. 就是天气不好，我们也要按时出发。
7. 她称自己的梦想是成为一名医生。
8. 就是时间紧迫，我们也要保证质量。
9. 他称这次会议非常重要，不能缺席。
10. 就是面对挑战，我们也要勇敢前行。


请使用T或F回答，不需要解释"
43547,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[程度补语3：形容词/动词+得+不行]，回答T。如果不包含，回答F。

1. 他得赶紧回家，不然会错过晚饭。 
2. 这个计划不行，我们需要重新考虑。 
3. 她得努力学习才能通过考试。 
4. 这条路不行，我们得换一条路走。 
5. 他得去医院检查一下身体。 
6. 这个方案不行，大家都不满意。 
7. 你得小心点，别摔倒了。 
8. 这个提议不行，领导不会批准的。 
9. 他得早起才能赶上第一班车。 
10. 这个方法不行，我们需要另想办法。 


请使用T或F回答，不需要解释"
43548,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[程度补语3：形容词/动词+得+要命/要死]，回答T。如果不包含，回答F。

1. 得到这份工作后，他感到非常满足。 
2. 他要命地努力，终于完成了任务。 
3. 她不要命般地坚持，最终赢得了比赛。 
4. 他得知消息后，立刻赶回了家。 
5. 这个决定极为重要，不能轻易做出。 
6. 他殊死守护着这个秘密，从未透露半分。 
7. 她得到了大家的认可，心里高兴得不得了。 
8. 这个任务极为艰巨，需要全力以赴。 
9. 他拼命追求梦想，从未放弃过。 
10. 她得到了老师的表扬，学习更加努力了。 


请使用T或F回答，不需要解释"
